Date,Close,adj close after change position,adj weight,position,total value,equity
2021-03-02,3870.2900390625,3870.2900390625,0,374.9349356608058,1451106.9467845561,126234.24017963617
2021-03-03,3819.719970703125,3819.719970703125,0,374.9349356608058,1432146.4614578714,107273.75485295139
2021-03-04,3768.469970703125,3768.469970703125,0,374.9349356608058,1412931.046005255,88058.3394003351
2021-03-05,3841.93994140625,3841.93994140625,0,374.9349356608058,1440477.5047438324,115604.79813891242
2021-03-08,3821.35009765625,3821.35009765625,0,374.9349356608058,1432757.6530021601,107884.94639724016
2021-03-09,3875.43994140625,3875.43994140625,0,374.9349356608058,1453037.8250884693,128165.11848354933
2021-03-10,3898.81005859375,3898.81005859375,0,374.9349356608058,1461800.0984725503,136927.3918676303
2021-03-11,3939.340087890625,3939.340087890625,0,374.9349356608058,1476996.2223993046,152123.51579438464
2021-03-12,3943.340087890625,3943.340087890625,0,374.9349356608058,1478495.9621419478,153623.25553702784
2021-03-15,3968.93994140625,3968.93994140625,0,374.9349356608058,1488094.2415727547,163221.5349678347
2021-03-16,3962.7099609375,3962.7099609375,0,374.9349356608058,1485758.4042465359,160885.69764161587
2021-03-17,3974.1201171875,3974.1201171875,0,374.9349356608058,1490036.4704460094,165163.76384108944
2021-03-18,3915.4599609375,3915.4599609375,0,374.9349356608058,1468042.7285365628,143170.02193164278
2021-03-19,3913.10009765625,3913.10009765625,0,374.9349356608058,1467157.9333490392,142285.2267441192
2021-03-22,3940.590087890625,3940.590087890625,0,374.9349356608058,1477464.8910688807,152592.1844639607
2021-03-23,3910.52001953125,3910.52001953125,0,374.9349356608058,1466190.5719232424,140584.77003236083
2021-03-24,3889.139892578125,3904.139892578125,1,358.30002808482277,1393478.9327365467,134510.84289450955
2021-03-25,3909.52001953125,3909.52001953125,0,358.30002808482277,1400781.1327962237,141813.04295418656
2021-03-26,3974.5400390625,3974.5400390625,0,358.30002808482277,1424077.8076203463,165109.71777830913
2021-03-29,3971.090087890625,3971.090087890625,0,358.30002808482277,1422841.6900185721,163873.60017653496
2021-03-30,3958.550048828125,3958.550048828125,0,358.30002808482277,1418348.5936702937,159380.5038282565
2021-03-31,3972.889892578125,3972.889892578125,0,358.30002808482277,1423486.5600886508,164518.4702466136
2021-04-01,4019.8701171875,4019.8701171875,0,358.30002808482277,1440319.5758856211,181351.48604358395
2021-04-05,4077.909912109375,4077.909912109375,0,358.30002808482277,1461115.2360361663,202147.14619412913
2021-04-06,4073.93994140625,4073.93994140625,0,358.30002808482277,1459692.7954217405,200724.70557970332
2021-04-07,4079.949951171875,4079.949951171875,0,358.30002808482277,1461846.1820895541,202878.09224751696
2021-04-08,4097.169921875,4097.169921875,0,358.30002808482277,1468016.0980761037,209048.00823406654
2021-04-09,4128.7998046875,4128.7998046875,0,358.30002808482277,1479349.085976142,220380.9961341048
2021-04-12,4127.990234375,4127.990234375,0,358.30002808482277,1479059.0169104366,220090.92706839938
2021-04-13,4141.58984375,4141.58984375,0,358.30002808482277,1483931.7573314419,224963.66748940467
2021-04-14,4124.66015625,4124.66015625,0,358.30002808482277,1477865.8498247245,218897.7599826873
2021-04-15,4170.419921875,4170.419921875,0,358.30002808482277,1494261.575133317,235293.48529127974
2021-04-16,4185.47021484375,4185.47021484375,0,358.30002808482277,1499654.0955267048,240686.00568466762
2021-04-19,4163.259765625,4163.259765625,0,358.30002808482277,1491696.0909478501,232728.00110581296
2021-04-20,4134.93994140625,4134.93994140625,0,358.30002808482277,1481549.0971349147,222581.00729287753
2021-04-21,4173.419921875,4173.419921875,0,358.30002808482277,1495336.4752175712,236368.38537553407
2021-04-22,4134.97998046875,4134.97998046875,0,358.30002808482277,1481563.443132133,222595.3532900958
2021-04-23,4180.169921875,4180.169921875,0,358.30002808482277,1497755.000407144,238786.91056510678
2021-04-26,4187.6201171875,4187.6201171875,0,358.30002808482277,1500424.40559685,241456.3157548128
2021-04-27,4186.72021484375,4186.72021484375,0,358.30002808482277,1500101.9705618108,241133.8807197736
2021-04-28,4183.18017578125,4183.18017578125,0,358.30002808482277,1498833.5744662958,239865.4846242586
2021-04-29,4211.47021484375,4211.47021484375,0,358.30002808482277,1508969.8962569102,250001.806414873
2021-04-30,4181.169921875,4181.169921875,0,358.30002808482277,1498113.3004352287,239145.21059319156
2021-05-03,4192.66015625,4192.66015625,0,358.30002808482277,1502230.2517344924,243262.1618924552
2021-05-04,4164.66015625,4164.66015625,0,358.30002808482277,1492197.8509481174,233229.76110608026
2021-05-05,4167.58984375,4167.58984375,0,358.30002808482277,1493247.5580616472,233532.8444405792
2021-05-06,4201.6201171875,4216.6201171875,1,551.0835290709231,2315443.641995073,224104.73655704985
2021-05-07,4232.60009765625,4232.60009765625,0,551.0835290709231,2332516.19896234,241177.29352431715
2021-05-10,4188.43017578125,4188.43017578125,0,551.0835290709231,2308174.882536678,216835.97709865513
2021-05-11,4152.10009765625,4152.10009765625,0,551.0835290709231,2288153.9748721304,196815.06943410746
2021-05-12,4063.0400390625,4063.0400390625,0,551.0835290709231,2239074.4434830234,147735.53804500046
2021-05-13,4112.5,4112.5,0,551.0835290709231,2266331.013304171,174992.10786614817
2021-05-14,4173.85009765625,4173.85009765625,0,551.0835290709231,2300140.0416294234,208801.1361914004
2021-05-17,4163.2900390625,4163.2900390625,0,551.0835290709231,2294320.5672723837,202981.66183436074
2021-05-18,4127.830078125,4127.830078125,0,551.0835290709231,2274779.1668582293,183440.26142020634
2021-05-19,4115.68017578125,4115.68017578125,0,551.0835290709231,2268083.5557967685,176744.65035874554
2021-05-20,4159.1201171875,4159.1201171875,0,551.0835290709231,2292022.592009559,200683.68657153583
2021-05-21,4155.85986328125,4155.85986328125,0,551.0835290709231,2290225.919781235,198887.01434321207
2021-05-24,4197.0498046875,4197.0498046875,0,551.0835290709231,2312925.018053616,221586.11261559295
2021-05-25,4188.1298828125,4188.1298828125,0,551.0835290709231,2308009.3960277042,216670.49058968126
2021-05-26,4195.990234375,4195.990234375,0,551.0835290709231,2312341.1063065045,221002.20086848148
2021-05-27,4200.8798828125,4200.8798828125,0,551.0835290709231,2315035.711023358,223696.80558533518
2021-05-28,4204.10986328125,4204.10986328125,0,551.0835290709231,2316815.7000589073,225476.7946208843
2021-06-01,4202.0400390625,4202.0400390625,0,551.0835290709231,2315675.054023882,224336.14858585893
2021-06-02,4208.1201171875,4208.1201171875,0,551.0835290709231,2319025.684934034,227686.77949601103
2021-06-03,4192.85009765625,4192.85009765625,0,551.0835290709231,2310610.6286817705,219271.72324374755
2021-06-04,4229.89013671875,4229.89013671875,0,551.0835290709231,2331022.784125258,239683.87868723524
2021-06-07,4226.52001953125,4226.52001953125,0,551.0835290709231,2329165.568052188,237826.66261416505
2021-06-08,4227.259765625,4227.259765625,0,551.0835290709231,2329573.229940148,238234.3245021251
2021-06-09,4219.5498046875,4219.5498046875,0,551.0835290709231,2325324.397457712,233985.49201968889
2021-06-10,4239.18017578125,4239.18017578125,0,551.0835290709231,2336142.3716370272,244803.46619900427
2021-06-11,4247.43994140625,4247.43994140625,0,551.0835290709231,2340694.192426951,249355.28698892816
2021-06-14,4255.14990234375,4255.14990234375,0,551.0835290709231,2344943.0249093873,253604.11947136436
2021-06-15,4246.58984375,4246.58984375,0,551.0835290709231,2340225.71761049,248886.81217246706
2021-06-16,4223.7001953125,4223.7001953125,0,551.0835290709231,2327611.6093703597,236272.7039323367
2021-06-17,4221.85986328125,4221.85986328125,0,551.0835290709231,2326597.432699916,234095.228545543
2021-06-18,4166.4501953125,4181.4501953125,1,557.0569175458013,2320949.902908883,224574.72190402015
2021-06-21,4224.7900390625,4224.7900390625,0,557.0569175458013,2353448.5164383617,257073.3354334988
2021-06-22,4246.43994140625,4246.43994140625,0,557.0569175458013,2365508.744303139,269133.56329827604
2021-06-23,4241.83984375,4241.83984375,0,557.0569175458013,2362946.2280823383,266571.04707747546
2021-06-24,4266.490234375,4266.490234375,0,557.0569175458013,2376677.898700201,280302.71769533807
2021-06-25,4280.7001953125,4280.7001953125,0,557.0569175458013,2384593.6557384906,288218.47473362775
2021-06-28,4290.60986328125,4290.60986328125,0,557.0569175458013,2390113.904831065,293738.723826202
2021-06-29,4291.7998046875,4291.7998046875,0,557.0569175458013,2390776.7699228907,294401.5889180278
2021-06-30,4297.5,4297.5,0,557.0569175458013,2393952.103153081,297576.92214821826
2021-07-01,4319.93994140625,4319.93994140625,0,557.0569175458013,2406452.427742755,310077.24673789216
2021-07-02,4352.33984375,4352.33984375,0,557.0569175458013,2424501.0174711496,328125.8364662867
2021-07-06,4343.5400390625,4343.5400390625,0,557.0569175458013,2419599.0253969254,323223.8443920625
2021-07-07,4358.1298828125,4358.1298828125,0,557.0569175458013,2427726.3987837755,331351.2177789126
2021-07-08,4320.81982421875,4320.81982421875,0,557.0569175458013,2406942.5725500877,310567.3915452248
2021-07-09,4369.5498046875,4369.5498046875,0,557.0569175458013,2434087.945262077,337712.7642572139
2021-07-12,4384.6298828125,4384.6298828125,0,557.0569175458013,2442488.4070987394,346113.2260938765
2021-07-13,4369.2099609375,4369.2099609375,0,557.0569175458013,2433898.6329502547,337523.45194539183
2021-07-14,4374.2998046875,4374.2998046875,0,557.0569175458013,2436733.9656204195,340358.7846155566
2021-07-15,4360.02978515625,4360.02978515625,0,557.0569175458013,2428784.7525270227,332409.57152215985
2021-07-16,4327.16015625,4327.16015625,0,557.0569175458013,2410474.4983676327,314099.31736276986
2021-07-19,4258.490234375,4258.490234375,0,557.0569175458013,2372221.4433598346,275846.2623549717
2021-07-20,4323.06005859375,4323.06005859375,0,557.0569175458013,2408190.5106056053,311815.32960074244
2021-07-21,4358.68994140625,4358.68994140625,0,557.0569175458013,2428038.383297655,331663.2022927919
2021-07-22,4367.47998046875,4367.47998046875,0,557.0569175458013,2432934.9353629183,336559.7543580554
2021-07-23,4411.7900390625,4411.7900390625,0,557.0569175458013,2457618.1600194266,361242.9790145637
2021-07-26,4422.2998046875,4422.2998046875,0,557.0569175458013,2463472.697662618,367097.5166577551
2021-07-27,4401.4599609375,4401.4599609375,0,557.0569175458013,2451863.7185411067,355488.5375362438
2021-07-28,4400.64013671875,4400.64013671875,0,557.0569175458013,2451407.0297888806,355031.8487840177
2021-07-29,4419.14990234375,4419.14990234375,0,557.0569175458013,2461718.0227724384,365342.8417675755
2021-07-30,4395.259765625,4395.259765625,0,557.0569175458013,2448409.8568521435,350810.4709188546
2021-08-02,4387.16015625,4402.16015625,1,792.9405855379938,3478757.3431458315,337171.03640982014
2021-08-03,4423.14990234375,4423.14990234375,0,792.9405855379938,3507295.0734867733,365708.76675076195
2021-08-04,4402.66015625,4402.66015625,0,792.9405855379938,3491047.9222216704,349461.61548565904
2021-08-05,4429.10009765625,4429.10009765625,0,792.9405855379938,3512013.2248419323,370426.91810592095
2021-08-06,4436.52001953125,4436.52001953125,0,792.9405855379938,3517896.782038141,376310.4753021297
2021-08-09,4432.35009765625,4432.35009765625,0,792.9405855379938,3514590.281744931,373003.97500891954
2021-08-10,4436.75,4436.75,0,792.9405855379938,3518079.142885694,376492.83614968247
2021-08-11,4442.41015625,4442.41015625,0,792.9405855379938,3522567.3104968057,380981.00376079435
2021-08-12,4460.830078125,4460.830078125,0,792.9405855379938,3537173.2141339323,395586.9073979209
2021-08-13,4468.0,4468.0,0,792.9405855379938,3542858.5361837563,401272.22944774496
2021-08-16,4479.7099609375,4479.7099609375,0,792.9405855379938,3552143.8394661644,410557.532730153
2021-08-17,4448.080078125,4448.080078125,0,792.9405855379938,3527063.2216683226,385476.9149323112
2021-08-18,4400.27001953125,4400.27001953125,0,792.9405855379938,3489152.6858123885,347566.3790763772
2021-08-19,4405.7998046875,4405.7998046875,0,792.9405855379938,3493537.476892085,351951.17015607347
2021-08-20,4441.669921875,4441.669921875,0,792.9405855379938,3521980.3486180576,380394.0418820462
2021-08-23,4479.52978515625,4479.52978515625,0,792.9405855379938,3552000.9707766804,410414.66404066904
2021-08-24,4486.22998046875,4486.22998046875,0,792.9405855379938,3557313.827570993,415727.52083498164
2021-08-25,4496.18994140625,4496.18994140625,0,792.9405855379938,3565211.48482871,423625.17809269874
2021-08-26,4470.0,4470.0,0,792.9405855379938,3544444.4173548324,402858.11061882105
2021-08-27,4509.3701171875,4509.3701171875,0,792.9405855379938,3575662.581130188,434076.2743941766
2021-08-30,4528.7900390625,4528.7900390625,0,792.9405855379938,3591061.4253528523,449475.118616841
2021-08-31,4522.68017578125,4522.68017578125,0,792.9405855379938,3586216.666785061,444630.36004904954
2021-09-01,4524.08984375,4524.08984375,0,792.9405855379938,3587334.449729616,445748.1429936045
2021-09-02,4536.9501953125,4536.9501953125,0,792.9405855379938,3597531.944427809,455945.63769179786
2021-09-03,4535.43017578125,4535.43017578125,0,792.9405855379938,3596326.6592506706,454740.35251465923
2021-09-07,4520.02978515625,4520.02978515625,0,792.9405855379938,3584115.0644909693,442528.75775495794
2021-09-08,4514.06982421875,4514.06982421875,0,792.9405855379938,3579389.1695754044,437802.862839393
2021-09-09,4493.27978515625,4493.27978515625,0,792.9405855379938,3562903.903827828,421317.59709181654
2021-09-10,4458.580078125,4458.580078125,0,792.9405855379938,3535389.0978164715,393802.7910804601
2021-09-13,4468.72998046875,4468.72998046875,0,792.9405855379938,3543437.367324078,400079.3419044046
2021-09-14,4443.0498046875,4458.0498046875,1,892.9664648401639,3967494.4772005775,384694.40044471563
2021-09-15,4480.7001953125,4480.7001953125,0,892.9664648401639,4001115.013416835,418314.93666097324
2021-09-16,4473.75,4473.75,0,892.9664648401639,3994908.7220786833,412108.64532282145
2021-09-17,4432.990234375,4432.990234375,0,892.9664648401639,3958511.6182608134,375711.54150495154
2021-09-20,4357.72998046875,4357.72998046875,0,892.9664648401639,3891306.7353871763,308506.6586313144
2021-09-21,4354.18994140625,4354.18994140625,0,892.9664648401639,3888145.5992201394,305345.5224642776
2021-09-22,4395.64013671875,4395.64013671875,0,892.9664648401639,3925159.2335952767,342359.15683941485
2021-09-23,4448.97998046875,4448.97998046875,0,892.9664648401639,3972789.925303841,389989.84854797914
2021-09-24,4455.47998046875,4455.47998046875,0,892.9664648401639,3978594.207325302,395794.1305694402
2021-09-27,4443.10986328125,4443.10986328125,0,892.9664648401639,3967548.107510722,384748.0307548599
2021-09-28,4352.6298828125,4352.6298828125,0,892.9664648401639,3886752.519212735,303952.442456873
2021-09-29,4359.4599609375,4359.4599609375,0,892.9664648401639,3892851.5499305986,310051.4731747367
2021-09-30,4307.5400390625,4307.5400390625,0,892.9664648401639,3846488.800839102,263688.72408324
2021-10-01,4357.0400390625,4357.0400390625,0,892.9664648401639,3890690.64084869,307890.5640928283
2021-10-04,4300.4599609375,4300.4599609375,0,892.9664648401639,3840166.5285050287,257366.45174916682
2021-10-05,4345.72021484375,4345.72021484375,0,892.9664648401639,3880582.417433461,297782.3406775993
2021-10-06,4363.5498046875,4363.5498046875,0,892.9664648401639,3896503.6432457846,313703.5664899227
2021-10-07,4399.759765625,4399.759765625,0,892.9664648401639,3928837.9240561444,346037.84730028256
2021-10-08,4391.33984375,4391.33984375,0,892.9664648401639,3921319.2161851954,338519.1394293335
2021-10-11,4361.18994140625,4361.18994140625,0,892.9664648401639,3894396.3644740204,311596.28771815856
2021-10-12,4350.64990234375,4350.64990234375,0,892.9664648401639,3884984.4630531026,302184.38629724074
2021-10-13,4363.7998046875,4363.7998046875,0,892.9664648401639,3896726.8848619945,313926.80810613267
2021-10-14,4438.259765625,4438.259765625,0,892.9664648401639,3963217.132952491,380417.05619662895
2021-10-15,4471.3701171875,4471.3701171875,0,892.9664648401639,3992783.5665368713,409983.4897810094
2021-10-18,4486.4599609375,4486.4599609375,0,892.9664648401639,4006258.290965299,423458.21420943725
2021-10-19,4519.6298828125,4519.6298828125,0,892.9664648401639,4035877.9188410426,453077.8420851807
2021-10-20,4536.18994140625,4536.18994140625,0,892.9664648401639,4050665.4958210494,467865.41906518757
2021-10-21,4549.77978515625,4549.77978515625,0,892.9664648401639,4062800.770552217,480000.69379635516
2021-10-22,4544.89990234375,4544.89990234375,0,892.9664648401639,4058443.1988483043,475643.12209244247
2021-10-25,4566.47998046875,4566.47998046875,0,892.9664648401639,4077713.4849225604,492874.55142423726
2021-10-26,4574.7900390625,4589.7900390625,1,1068.507350127653,4888196.782029053,474394.8289761821
2021-10-27,4551.68017578125,4551.68017578125,0,1068.507350127653,4863503.723252593,449701.7701997215
2021-10-28,4596.419921875,4596.419921875,0,1068.507350127653,4911308.470796609,497506.5177437382
2021-10-29,4605.3798828125,4605.3798828125,0,1068.507350127653,4920882.254915185,507080.30186231417
2021-11-01,4613.669921875,4613.669921875,0,1068.507350127653,4929740.222586311,515938.2695334403
2021-11-02,4630.64990234375,4630.64990234375,0,1068.507350127653,4947883.456522195,534081.5034693235
2021-11-03,4660.56982421875,4660.56982421875,0,1068.507350127653,4979853.112960878,566051.1599080067
2021-11-04,4680.06005859375,4680.06005859375,0,1068.507350127653,5000678.571646276,586876.6185934048
2021-11-05,4697.52978515625,4697.52978515625,0,1068.507350127653,5019345.102883027,605543.1498301558
2021-11-08,4701.7001953125,4701.7001953125,0,1068.507350127653,5023801.216788027,609999.2637351563
2021-11-09,4685.25,4685.25,0,1068.507350127653,5006224.0621855855,592422.1091327143
2021-11-10,4646.7099609375,4646.7099609375,0,1068.507350127653,4965043.747173098,551241.7941202268
2021-11-11,4649.27001953125,4649.27001953125,0,1068.507350127653,4967779.188597277,553977.2355444056
2021-11-12,4682.85009765625,4682.85009765625,0,1068.507350127653,5003659.7488917,589857.7958388289
2021-11-15,4682.7998046875,4682.7998046875,0,1068.507350127653,5003606.010484931,589804.0574320599
