Date,Close,adj close after change position,adj weight,position,total value,equity
2020-09-30,3363.0,3363.0,0,74.1530058291678,249376.55860349128,49875.31172069826
2020-10-01,3380.800048828125,3380.800048828125,0,74.1530058291678,250696.48572800274,51195.23884520971
2020-10-02,3348.419921875,3348.419921875,0,74.1530058291678,248295.40198529846,48794.155102505436
2020-10-05,3408.60009765625,3408.60009765625,0,74.1530058291678,252757.94291080584,53256.69602801281
2020-10-06,3360.969970703125,3360.969970703125,0,74.1530058291678,249226.02582920674,49724.77894641372
2020-10-07,3419.43994140625,3419.43994140625,0,74.1530058291678,253561.74990758684,54060.50302479381
2020-10-08,3446.830078125,3446.830078125,0,74.1530058291678,255592.81087535401,56091.56399256099
2020-10-09,3477.139892578125,3477.139892578125,0,74.1530058291678,257840.37472317758,58339.12784038455
2020-10-12,3534.219970703125,3534.219970703125,0,74.1530058291678,262073.03408911006,62571.787206317036
2020-10-13,3511.929931640625,3511.929931640625,0,74.1530058291678,260420.16069257612,60918.91380978309
2020-10-14,3488.669921875,3488.669921875,0,74.1530058291678,258695.36105283923,59194.1141700462
2020-10-15,3483.340087890625,3483.340087890625,0,74.1530058291678,258300.13784232739,58798.89095953436
2020-10-16,3483.81005859375,3483.81005859375,0,74.1530058291678,258334.98758261575,58833.74069982272
2020-10-19,3426.919921875,3426.919921875,0,74.1530058291678,254116.41294288813,54615.1660600951
2020-10-20,3443.1201171875,3443.1201171875,0,74.1530058291678,255317.7061203296,55816.45923753656
2020-10-21,3435.56005859375,3435.56005859375,0,74.1530058291678,254757.1050513584,55255.85816856538
2020-10-22,3453.489990234375,3453.489990234375,0,74.1530058291678,256086.66337682225,56585.416494029225
2020-10-23,3465.389892578125,3465.389892578125,0,74.1530058291678,256969.07690468486,57467.83002189183
2020-10-26,3400.969970703125,3400.969970703125,0,74.1530058291678,252192.14606237345,52690.89917958042
2020-10-27,3390.679931640625,3390.679931640625,0,74.1530058291678,251429.10873578952,51927.86185299649
2020-10-28,3271.030029296875,3271.030029296875,0,74.1530058291678,242556.70882983407,43055.46194704104
2020-10-29,3310.110107421875,3310.110107421875,0,74.1530058291678,245454.61409084153,45953.3672080485
2020-10-30,3269.9599609375,3269.9599609375,0,74.1530058291678,242477.36004454375,42976.11316175072
2020-11-02,3310.239990234375,3310.239990234375,0,74.1530058291678,245464.24529179395,45962.998409000924
2020-11-03,3369.159912109375,3369.159912109375,0,74.1530058291678,249833.33460204495,50332.087719251926
2020-11-04,3443.43994140625,3443.43994140625,0,74.1530058291678,255341.42204748688,55840.17516469385
2020-11-05,3510.449951171875,3510.449951171875,0,74.1530058291678,260310.41569224987,60809.16880945684
2020-11-06,3509.43994140625,3509.43994140625,0,74.1530058291678,260235.52043221195,60734.273549418926
2020-11-09,3550.5,3550.5,0,74.1530058291678,263280.24719646026,63779.00031366723
2020-11-10,3545.530029296875,3545.530029296875,0,74.1530058291678,262911.70892994065,63279.00619268265
2020-11-11,3572.659912109375,3587.659912109375,1,87.9698811078341,314286.46770698676,61801.65496810336
2020-11-12,3537.010009765625,3537.010009765625,0,87.9698811078341,311150.3500363011,58665.53729741772
2020-11-13,3585.14990234375,3585.14990234375,0,87.9698811078341,315385.2106629427,62900.397924059325
2020-11-16,3626.909912109375,3626.909912109375,0,87.9698811078341,319058.8337570867,66574.02101820332
2020-11-17,3609.530029296875,3609.530029296875,0,87.9698811078341,317529.92753240303,65045.11479351963
2020-11-18,3567.7900390625,3567.7900390625,0,87.9698811078341,313858.06555404287,61373.25281515947
2020-11-19,3581.8701171875,3581.8701171875,0,87.9698811078341,315096.68835268816,62611.875613804754
2020-11-20,3557.5400390625,3557.5400390625,0,87.9698811078341,312956.3742726876,60471.56153380419
2020-11-23,3577.590087890625,3577.590087890625,0,87.9698811078341,314720.17468430405,62235.36194542064
2020-11-24,3635.409912109375,3635.409912109375,0,87.9698811078341,319806.57774650335,67321.76500761995
2020-11-25,3629.64990234375,3629.64990234375,0,87.9698811078341,319299.8703722413,66815.05763335791
2020-11-27,3638.35009765625,3638.35009765625,0,87.9698811078341,320065.2255194969,67580.4127806135
2020-11-30,3621.6298828125,3621.6298828125,0,87.9698811078341,318594.35020759475,66109.53746871135
2020-12-01,3662.449951171875,3662.449951171875,0,87.9698811078341,322185.28676798264,69700.47402909925
2020-12-02,3669.010009765625,3669.010009765625,0,87.9698811078341,322762.3743425353,70277.56160365188
2020-12-03,3666.719970703125,3666.719970703125,0,87.9698811078341,322560.91987847484,70076.10713959145
2020-12-04,3699.1201171875,3699.1201171875,0,87.9698811078341,325411.1569125817,72926.34417369831
2020-12-07,3691.9599609375,3691.9599609375,0,87.9698811078341,324781.2788185557,72296.4660796723
2020-12-08,3702.25,3702.25,0,87.9698811078341,325686.4923314788,73201.6795925954
2020-12-09,3672.820068359375,3672.820068359375,0,87.9698811078341,323097.54474404134,70612.73200515794
2020-12-10,3668.10009765625,3668.10009765625,0,87.9698811078341,322682.329482455,70197.51674357158
2020-12-11,3663.4599609375,3663.4599609375,0,87.9698811078341,322274.1372069824,69789.32446809902
2020-12-14,3647.489990234375,3647.489990234375,0,87.9698811078341,320869.2607829329,68384.44804404952
2020-12-15,3694.6201171875,3694.6201171875,0,87.9698811078341,325015.29244759644,72530.47970871304
2020-12-16,3701.169921875,3701.169921875,0,87.9698811078341,325591.47798723535,73106.66524835196
2020-12-17,3722.47998046875,3722.47998046875,0,87.9698811078341,327466.1213081285,74981.30856924513
2020-12-18,3709.409912109375,3709.409912109375,0,87.9698811078341,326316.34894848306,73831.53620959967
2020-12-21,3694.919921875,3694.919921875,0,87.9698811078341,325041.6662303114,72556.85349142799
2020-12-22,3687.260009765625,3687.260009765625,0,87.9698811078341,324367.8246727532,71883.01193386983
2020-12-23,3690.010009765625,3690.010009765625,0,87.9698811078341,324609.7418457998,71962.62423599348
2020-12-24,3703.06005859375,3718.06005859375,1,96.53309143605244,357467.8352294242,70335.16994865218
2020-12-28,3735.360107421875,3735.360107421875,0,96.53309143605244,360585.85879633855,73453.19351556656
2020-12-29,3727.0400390625,3727.0400390625,0,96.53309143605244,359782.6968766488,72650.03159587682
2020-12-30,3732.0400390625,3732.0400390625,0,96.53309143605244,360265.36233382905,73132.69705305705
2020-12-31,3756.070068359375,3756.070068359375,0,96.53309143605244,362585.05534915533,75452.39006838333
2021-01-04,3700.64990234375,3700.64990234375,0,96.53309143605244,357235.1753957678,70102.51011499579
2021-01-05,3726.860107421875,3726.860107421875,0,96.53309143605244,359765.3275191321,72632.66223836012
2021-01-06,3748.139892578125,3748.139892578125,0,96.53309143605244,361819.53096535994,74686.86568458794
2021-01-07,3803.7900390625,3803.7900390625,0,96.53309143605244,367191.6116443658,80058.94636359383
2021-01-08,3824.679931640625,3824.679931640625,0,96.53309143605244,369208.17755469924,82075.51227392725
2021-01-11,3799.610107421875,3799.610107421875,0,96.53309143605244,366788.1099211049,79655.44464033292
2021-01-12,3801.18994140625,3801.18994140625,0,96.53309143605244,366940.61617957236,79807.95089880037
2021-01-13,3809.840087890625,3809.840087890625,0,96.53309143605244,367775.6415610838,80642.97628031179
2021-01-14,3795.5400390625,3795.5400390625,0,96.53309143605244,366395.21364001837,79262.54835924637
2021-01-15,3768.25,3768.25,0,96.53309143605244,363760.8218039046,76628.15652313261
2021-01-19,3798.909912109375,3798.909912109375,0,96.53309143605244,366720.51790298027,79587.85262220827
2021-01-20,3851.85009765625,3851.85009765625,0,96.53309143605244,371830.9976750183,84698.33239424633
2021-01-21,3853.070068359375,3853.070068359375,0,96.53309143605244,371948.7652184524,84816.09993768038
2021-01-22,3841.469970703125,3841.469970703125,0,96.53309143605244,370828.97193073446,83696.30664996247
2021-01-25,3855.360107421875,3855.360107421875,0,96.53309143605244,372169.82976866484,85037.16448789285
2021-01-26,3849.6201171875,3849.6201171875,0,96.53309143605244,371615.7307665279,84483.06548575588
2021-01-27,3750.77001953125,3750.77001953125,0,96.53309143605244,362073.42525101436,74940.75997024236
2021-01-28,3787.3798828125,3787.3798828125,0,96.53309143605244,365607.48853060463,78474.82324983264
2021-01-29,3714.239990234375,3714.239990234375,0,96.53309143605244,358547.0685927375,71414.40331196549
2021-02-01,3773.860107421875,3773.860107421875,0,96.53309143605244,364302.3828166266,77169.71753585458
2021-02-02,3826.31005859375,3826.31005859375,0,96.53309143605244,369365.53874891764,82232.87346814564
2021-02-03,3830.169921875,3830.169921875,0,96.53309143605244,369738.14328397723,82605.47800320524
2021-02-04,3871.739990234375,3871.739990234375,0,96.53309143605244,373751.0304939157,86618.36521314373
2021-02-05,3886.830078125,3886.830078125,0,96.53309143605244,375207.7233280395,88075.05804726752
2021-02-08,3915.590087890625,3915.590087890625,0,96.53309143605244,377984.0159804463,90662.35869168409
2021-02-09,3911.22998046875,3926.22998046875,1,115.16934625774631,450453.7999142838,88708.72782776377
2021-02-10,3909.8798828125,3909.8798828125,0,115.16934625774631,450298.31004982936,88553.23796330934
2021-02-11,3916.3798828125,3916.3798828125,0,115.16934625774631,451046.91080050473,89301.8387139847
2021-02-12,3934.830078125,3934.830078125,0,115.16934625774631,453171.8077329731,91426.73564645305
2021-02-16,3932.590087890625,3932.590087890625,0,115.16934625774631,452913.8295220564,91168.75743553636
2021-02-17,3931.330078125,3931.330078125,0,115.16934625774631,452768.71502107097,91023.64293455094
2021-02-18,3913.969970703125,3913.969970703125,0,115.16934625774631,450769.3627983294,89024.29071180936
2021-02-19,3906.7099609375,3906.7099609375,0,115.16934625774631,449933.2322197975,88188.16013327747
2021-02-22,3876.5,3876.5,0,115.16934625774631,446453.97076815355,84708.89868163352
2021-02-23,3881.3701171875,3881.3701171875,0,115.16934625774631,447014.8589808366,85269.78689431655
2021-02-24,3925.429931640625,3925.429931640625,0,115.16934625774631,452089.1990076406,90344.12692112057
2021-02-25,3829.340087890625,3829.340087890625,0,115.16934625774631,441022.5945209441,79277.52243442409
2021-02-26,3811.14990234375,3811.14990234375,0,115.16934625774631,438927.6427432034,77182.57065668335
2021-03-01,3901.820068359375,3901.820068359375,0,115.16934625774631,449370.06648830423,87624.9944017842
2021-03-02,3870.2900390625,3870.2900390625,0,115.16934625774631,445738.77362669556,83993.70154017553
2021-03-03,3819.719970703125,3819.719970703125,0,115.16934625774631,439914.6519135368,78169.5798270168
2021-03-04,3768.469970703125,3768.469970703125,0,115.16934625774631,434012.2229178273,72267.15083130728
2021-03-05,3841.93994140625,3841.93994140625,0,115.16934625774631,442473.71141328197,80728.63932676194
2021-03-08,3821.35009765625,3821.35009765625,0,115.16934625774631,440102.39256904536,78357.32048252533
2021-03-09,3875.43994140625,3875.43994140625,0,115.16934625774631,446331.8845129165,84586.81242639647
2021-03-10,3898.81005859375,3898.81005859375,0,115.16934625774631,449023.40563136776,87278.33354484773
2021-03-11,3939.340087890625,3939.340087890625,0,115.16934625774631,453691.2226092962,91946.15052277618
2021-03-12,3943.340087890625,3943.340087890625,0,115.16934625774631,454151.89999432716,92406.82790780714
2021-03-15,3968.93994140625,3968.93994140625,0,115.16934625774631,457100.21838801575,95355.14630149573
2021-03-16,3962.7099609375,3962.7099609375,0,115.16934625774631,456382.7156102313,94637.64352371125
2021-03-17,3974.1201171875,3974.1201171875,0,115.16934625774631,457696.81584624253,95951.7437597225
2021-03-18,3915.4599609375,3915.4599609375,0,115.16934625774631,450940.96399955277,89195.89191303274
2021-03-19,3913.10009765625,3913.10009765625,0,115.16934625774631,450669.18008819356,88924.10800167354
2021-03-22,3940.590087890625,3940.590087890625,0,115.16934625774631,453835.18429211836,92090.11220559833
2021-03-23,3910.52001953125,3910.52001953125,0,115.16934625774631,450372.0341772434,88401.77607363477
2021-03-24,3889.139892578125,3904.139892578125,1,112.93309818937719,439212.6173607492,86487.32629387731
2021-03-25,3909.52001953125,3909.52001953125,0,112.93309818937719,441514.2082390585,88788.91717218659
2021-03-26,3974.5400390625,3974.5400390625,0,112.93309818937719,448857.12048905634,96131.82942218443
2021-03-29,3971.090087890625,3971.090087890625,0,112.93309818937719,448467.50681461446,95742.21574774255
2021-03-30,3958.550048828125,3958.550048828125,0,112.93309818937719,447051.3213518705,94326.03028499857
2021-03-31,3972.889892578125,3972.889892578125,0,112.93309818937719,448670.7643341096,95945.4732672377
2021-04-01,4019.8701171875,4019.8701171875,0,112.93309818937719,453976.3866528791,101251.09558600721
2021-04-05,4077.909912109375,4077.909912109375,0,112.93309818937719,460531.00051168253,107805.70944481062
2021-04-06,4073.93994140625,4073.93994140625,0,112.93309818937719,460082.6594204576,107357.3683535857
2021-04-07,4079.949951171875,4079.949951171875,0,112.93309818937719,460761.38844343805,108036.09737656613
2021-04-08,4097.169921875,4097.169921875,0,112.93309818937719,462706.09308567224,109980.80201880033
2021-04-09,4128.7998046875,4128.7998046875,0,112.93309818937719,466278.1537470548,113552.8626801829
2021-04-12,4127.990234375,4127.990234375,0,112.93309818937719,466186.72646346205,113461.43539659014
2021-04-13,4141.58984375,4141.58984375,0,112.93309818937719,467722.5724843461,114997.2814174742
2021-04-14,4124.66015625,4124.66015625,0,112.93309818937719,465810.6504235931,113085.35935672121
2021-04-15,4170.419921875,4170.419921875,0,112.93309818937719,470978.4425280441,118253.1514611722
2021-04-16,4185.47021484375,4185.47021484375,0,112.93309818937719,472678.1187416629,119952.82767479097
2021-04-19,4163.259765625,4163.259765625,0,112.93309818937719,470169.8238992116,117444.53283233968
2021-04-20,4134.93994140625,4134.93994140625,0,112.93309818937719,466971.5784100096,114246.28734313771
2021-04-21,4173.419921875,4173.419921875,0,112.93309818937719,471317.24182261224,118591.95075574033
2021-04-22,4134.97998046875,4134.97998046875,0,112.93309818937719,466976.1001453863,114250.80907851439
2021-04-23,4180.169921875,4180.169921875,0,112.93309818937719,472079.54023539054,119354.24916851863
2021-04-26,4187.6201171875,4187.6201171875,0,112.93309818937719,472920.91387414717,120195.62280727526
2021-04-27,4186.72021484375,4186.72021484375,0,112.93309818937719,472819.28511439956,120093.99404752765
2021-04-28,4183.18017578125,4183.18017578125,0,112.93309818937719,472419.49753536005,119694.20646848813
2021-04-29,4211.47021484375,4211.47021484375,0,112.93309818937719,475614.37929458666,122889.08822771475
2021-04-30,4181.169921875,4181.169921875,0,112.93309818937719,472192.47333357995,119467.18226670804
2021-05-03,4192.66015625,4192.66015625,0,112.93309818937719,473490.10110047075,120764.81003359884
2021-05-04,4164.66015625,4164.66015625,0,112.93309818937719,470327.9743511682,117602.68328429629
2021-05-05,4167.58984375,4167.58984375,0,112.93309818937719,470658.8330372699,117698.21255387933
2021-05-06,4201.6201171875,4216.6201171875,1,139.2165971073818,584935.2550527625,115316.45184526384
2021-05-07,4232.60009765625,4232.60009765625,0,139.2165971073818,589248.182512075,119629.37930457645
2021-05-10,4188.43017578125,4188.43017578125,0,139.2165971073818,583098.9962941386,113480.19308663999
2021-05-11,4152.10009765625,4152.10009765625,0,139.2165971073818,578041.2464449308,108422.44323743218
2021-05-12,4063.0400390625,4063.0400390625,0,139.2165971073818,565642.6081493249,96023.80494182628
2021-05-13,4112.5,4112.5,0,139.2165971073818,572528.2556041076,102909.45239660902
2021-05-14,4173.85009765625,4173.85009765625,0,139.2165971073818,581069.2074320164,111450.40422451777
2021-05-17,4163.2900390625,4163.2900390625,0,139.2165971073818,579599.0720093399,109980.26880184132
2021-05-18,4127.830078125,4127.830078125,0,139.2165971073818,574662.4569140605,105043.6537065619
2021-05-19,4115.68017578125,4115.68017578125,0,139.2165971073818,572970.9888545766,103352.18564707799
2021-05-20,4159.1201171875,4159.1201171875,0,139.2165971073818,579018.5496756987,109399.74646820013
2021-05-21,4155.85986328125,4155.85986328125,0,139.2165971073818,578564.6682211646,108945.865013666
2021-05-24,4197.0498046875,4197.0498046875,0,139.2165971073818,584298.9916987951,114680.1884912965
2021-05-25,4188.1298828125,4188.1298828125,0,139.2165971073818,583057.190528894,113438.38732139535
2021-05-26,4195.990234375,4195.990234375,0,139.2165971073818,584151.4819254929,114532.67871799426
2021-05-27,4200.8798828125,4200.8798828125,0,139.2165971073818,584832.2021420131,115213.39893451451
2021-05-28,4204.10986328125,4204.10986328125,0,139.2165971073818,585281.8690315958,115663.06582409715
