Date,Close,adj close after change position,adj weight,position,total value,equity
2020-09-30,3363.0,3363.0,0,147.93709123132479,497512.43781094527,49751.24378109453
2020-10-01,3380.800048828125,3380.800048828125,0,147.93709123132479,500145.72525835363,52384.53122850289
2020-10-02,3348.419921875,3348.419921875,0,147.93709123132479,495355.5034632073,47594.30943335654
2020-10-05,3408.60009765625,3408.60009765625,0,147.93709123132479,504258.3836180752,56497.189588224486
2020-10-06,3360.969970703125,3360.969970703125,0,147.93709123132479,497212.1211816512,49450.92715180045
2020-10-07,3419.43994140625,3419.43994140625,0,147.93709123132479,505861.9985718523,58100.80454200154
2020-10-08,3446.830078125,3446.830078125,0,147.93709123132479,509914.01572645246,62152.82169660172
2020-10-09,3477.139892578125,3477.139892578125,0,147.93709123132479,514397.9615124089,66636.76748255818
2020-10-12,3534.219970703125,3534.219970703125,0,147.93709123132479,522842.22223747824,75081.0282076275
2020-10-13,3511.929931640625,3511.929931640625,0,147.93709123132479,519544.6986951394,71783.50466528864
2020-10-14,3488.669921875,3488.669921875,0,147.93709123132479,516103.6805084006,68342.48647854986
2020-10-15,3483.340087890625,3483.340087890625,0,147.93709123132479,515315.2003720063,67554.00634215554
2020-10-16,3483.81005859375,3483.81005859375,0,147.93709123132479,515384.7264707905,67623.53244093977
2020-10-19,3426.919921875,3426.919921875,0,147.93709123132479,506968.56512486626,59207.37109501552
2020-10-20,3443.1201171875,3443.1201171875,0,147.93709123132479,509365.17489677685,61603.98086692611
2020-10-21,3435.56005859375,3435.56005859375,0,147.93709123132479,508246.7618188791,60485.56778902837
2020-10-22,3453.489990234375,3453.489990234375,0,147.93709123132479,510899.2637517697,63138.06972191893
2020-10-23,3465.389892578125,3465.389892578125,0,147.93709123132479,512659.7006904409,64898.50666059015
2020-10-26,3400.969970703125,3400.969970703125,0,147.93709123132479,503129.60483090417,55368.410801053426
2020-10-27,3390.679931640625,3390.679931640625,0,147.93709123132479,501607.3263833412,53846.13235349048
2020-10-28,3271.030029296875,3271.030029296875,0,147.93709123132479,483906.6678644948,36145.47383464404
2020-10-29,3310.110107421875,3310.110107421875,0,147.93709123132479,489688.0609474002,41926.86691754949
2020-10-30,3269.9599609375,3269.9599609375,0,147.93709123132479,483748.3650639902,35987.171034139436
2020-11-02,3310.239990234375,3310.239990234375,0,147.93709123132479,489707.2754328824,41946.08140303168
2020-11-03,3369.159912109375,3369.159912109375,0,147.93709123132479,498423.7172906468,50662.523260796064
2020-11-04,3443.43994140625,3443.43994140625,0,147.93709123132479,509412.48876140406,61651.294731553324
2020-11-05,3510.449951171875,3510.449951171875,0,147.93709123132479,519325.7546895133,71564.56065966256
2020-11-06,3509.43994140625,3509.43994140625,0,147.93709123132479,519176.3367826715,71415.14275282077
2020-11-09,3550.5,3550.5,0,147.93709123132479,525250.6424168186,77489.44838696791
2020-11-10,3545.530029296875,3545.530029296875,0,147.93709123132479,524515.3994074934,76754.20537764268
2020-11-11,3572.659912109375,3572.659912109375,0,147.93709123132479,528528.9153562214,80767.72132637064
2020-11-12,3537.010009765625,3537.010009765625,0,147.93709123132479,523254.9725008062,75493.77847095547
2020-11-13,3585.14990234375,3585.14990234375,0,147.93709123132479,530376.6481810025,82615.45415115173
2020-11-16,3626.909912109375,3626.909912109375,0,147.93709123132479,536554.5025555207,88793.30852567
2020-11-17,3609.530029296875,3609.530029296875,0,147.93709123132479,533983.3732462982,86222.17921644743
2020-11-18,3567.7900390625,3567.7900390625,0,147.93709123132479,527808.4805030009,80047.28647315016
2020-11-19,3581.8701171875,3581.8701171875,0,147.93709123132479,529891.4463051232,82130.25227527242
2020-11-20,3557.5400390625,3557.5400390625,0,147.93709123132479,526292.1253178798,78530.9312880291
2020-11-23,3577.590087890625,3577.590087890625,0,147.93709123132479,529258.2712205587,81497.07719070793
2020-11-24,3635.409912109375,3635.409912109375,0,147.93709123132479,537811.9678309871,90050.77380113633
2020-11-25,3629.64990234375,3629.64990234375,0,147.93709123132479,536959.8487407964,89198.6547109457
2020-11-27,3638.35009765625,3638.35009765625,0,147.93709123132479,538246.930328472,90485.73629862131
2020-11-30,3621.6298828125,3621.6298828125,0,147.93709123132479,535773.3903797249,88012.19634987417
2020-12-01,3662.449951171875,3662.449951171875,0,147.93709123132479,541812.1925566747,94050.99852682397
2020-12-02,3669.010009765625,3669.010009765625,0,147.93709123132479,542782.6685433411,95021.47451349036
2020-12-03,3666.719970703125,3666.719970703125,0,147.93709123132479,542443.8868256287,94682.69279577796
2020-12-04,3699.1201171875,3699.1201171875,0,147.93709123132479,547237.070251996,99475.8762221453
2020-12-07,3691.9599609375,3691.9599609375,0,147.93709123132479,546177.8175636092,98416.62353375848
2020-12-08,3702.25,3702.25,0,147.93709123132479,547700.0960111722,99938.90198132143
2020-12-09,3672.820068359375,3672.820068359375,0,147.93709123132479,543346.3175291214,95585.12349927067
2020-12-10,3668.10009765625,3668.10009765625,0,147.93709123132479,542648.058792604,94886.86476275328
2020-12-11,3663.4599609375,3663.4599609375,0,147.93709123132479,541961.6104635164,94200.4164336657
2020-12-14,3647.489990234375,3647.489990234375,0,147.93709123132479,539599.0594506466,91837.86542079589
2020-12-15,3694.6201171875,3694.6201171875,0,147.93709123132479,546571.3533414551,98810.15931160437
2020-12-16,3701.169921875,3701.169921875,0,147.93709123132479,547540.3123950571,99779.11836520632
2020-12-17,3722.47998046875,3722.47998046875,0,147.93709123132479,550692.8604773856,102931.66644753484
2020-12-18,3709.409912109375,3709.409912109375,0,147.93709123132479,548759.312582105,100998.11855225431
2020-12-21,3694.919921875,3694.919921875,0,147.93709123132479,546615.7055748614,98854.51154501064
2020-12-22,3687.260009765625,3687.260009765625,0,147.93709123132479,545482.5204583128,97721.32642846208
2020-12-23,3690.010009765625,3690.010009765625,0,147.93709123132479,545889.3474591989,98128.15342934817
2020-12-24,3703.06005859375,3703.06005859375,0,147.93709123132479,547819.9337232586,100058.73969340781
2020-12-28,3735.360107421875,3735.360107421875,0,147.93709123132479,552598.308993521,104837.11496367029
2020-12-29,3727.0400390625,3727.0400390625,0,147.93709123132479,551367.4622815894,103606.26825173866
2020-12-30,3732.0400390625,3732.0400390625,0,147.93709123132479,552107.147737746,104345.95370789527
2020-12-31,3756.070068359375,3756.070068359375,0,147.93709123132479,555662.0803741292,107900.8863442785
2021-01-04,3700.64990234375,3700.64990234375,0,147.93709123132479,547463.3822182205,99702.18818836976
2021-01-05,3726.860107421875,3726.860107421875,0,147.93709123132479,551340.8437180548,103579.64968820408
2021-01-06,3748.139892578125,3748.139892578125,0,147.93709123132479,554488.913236098,106727.71920624727
2021-01-07,3803.7900390625,3803.7900390625,0,147.93709123132479,562721.6340335936,114960.44000374284
2021-01-08,3824.679931640625,3824.679931640625,0,147.93709123132479,565812.0239777361,118050.82994788539
2021-01-11,3799.610107421875,3799.610107421875,0,147.93709123132479,562103.2671051337,114342.073075283
2021-01-12,3801.18994140625,3801.18994140625,0,147.93709123132479,562336.9831494106,114575.78911955983
2021-01-13,3809.840087890625,3809.840087890625,0,147.93709123132479,563616.6606590338,115855.46662918307
2021-01-14,3795.5400390625,3795.5400390625,0,147.93709123132479,561501.1530309351,113739.95900108435
2021-01-15,3768.25,3768.25,0,147.93709123132479,557463.9440324396,109702.75000258887
2021-01-19,3798.909912109375,3798.909912109375,0,147.93709123132479,561999.6822473087,114238.48821745793
2021-01-20,3851.85009765625,3851.85009765625,0,147.93709123132479,569831.4993063599,122070.30527650917
2021-01-21,3853.070068359375,3853.070068359375,0,147.93709123132479,570011.9782235677,122250.78419371697
2021-01-22,3841.469970703125,3841.469970703125,0,147.93709123132479,568295.8935183027,120534.69948845197
2021-01-25,3855.360107421875,3855.360107421875,0,147.93709123132479,570350.75994128,122589.56591142926
2021-01-26,3849.6201171875,3849.6201171875,0,147.93709123132479,569501.6024823104,121740.40845245964
2021-01-27,3750.77001953125,3750.77001953125,0,147.93709123132479,554878.0065671124,107116.81253726166
2021-01-28,3787.3798828125,3787.3798828125,0,147.93709123132479,560293.963251317,112532.7692214663
2021-01-29,3714.239990234375,3714.239990234375,0,147.93709123132479,549473.8602903376,101712.66626048685
2021-02-01,3773.860107421875,3773.860107421875,0,147.93709123132479,558293.887005927,110532.6929760763
2021-02-02,3826.31005859375,3826.31005859375,0,147.93709123132479,566053.1802175193,118291.98618766855
2021-02-03,3830.169921875,3830.169921875,0,147.93709123132479,566624.197163898,118863.00313404729
2021-02-04,3871.739990234375,3871.739990234375,0,147.93709123132479,572773.9521592712,125012.75812942049
2021-02-05,3886.830078125,3886.830078125,0,147.93709123132479,575006.3358682353,127245.14183838459
2021-02-08,3915.590087890625,3915.590087890625,0,147.93709123132479,579261.0080567464,131210.18352286733
2021-02-09,3911.22998046875,3926.22998046875,1,332.5261056780462,1300586.073816494,125569.50495499573
2021-02-10,3909.8798828125,3909.8798828125,0,332.5261056780462,1300137.1311005761,125120.56223907779
2021-02-11,3916.3798828125,3916.3798828125,0,332.5261056780462,1302298.5507874836,127281.98192598522
2021-02-12,3934.830078125,3934.830078125,0,332.5261056780462,1308433.7223837485,133417.15352225016
2021-02-16,3932.590087890625,3932.590087890625,0,332.5261056780462,1307688.867154355,132672.29829285658
2021-02-17,3931.330078125,3931.330078125,0,332.5261056780462,1307269.8810138754,132253.312152377
2021-02-18,3913.969970703125,3913.969970703125,0,332.5261056780462,1301497.1920987268,126480.6232372284
2021-02-19,3906.7099609375,3906.7099609375,0,332.5261056780462,1299083.0493241788,124066.48046268048
2021-02-22,3876.5,3876.5,0,332.5261056780462,1289037.448660946,114020.87979944763
2021-02-23,3881.3701171875,3881.3701171875,0,332.5261056780462,1290656.889763501,115640.32090200266
2021-02-24,3925.429931640625,3925.429931640625,0,332.5261056780462,1305307.928280496,130291.35941899769
2021-02-25,3829.340087890625,3829.340087890625,0,332.5261056780462,1273355.5467430966,98338.9778815982
2021-02-26,3811.14990234375,3811.14990234375,0,332.5261056780462,1267306.8351816332,92290.26632013489
2021-03-01,3901.820068359375,3901.820068359375,0,332.5261056780462,1297457.032387991,122440.46352649262
