Date,Close,adj close after change position,adj weight,position,total value,equity
2020-09-30,3363.0,3363.0,0,147.93709123132479,497512.43781094527,49751.24378109453
2020-10-01,3380.800048828125,3380.800048828125,0,147.93709123132479,500145.72525835363,52384.53122850289
2020-10-02,3348.419921875,3348.419921875,0,147.93709123132479,495355.5034632073,47594.30943335654
2020-10-05,3408.60009765625,3408.60009765625,0,147.93709123132479,504258.3836180752,56497.189588224486
2020-10-06,3360.969970703125,3360.969970703125,0,147.93709123132479,497212.1211816512,49450.92715180045
2020-10-07,3419.43994140625,3419.43994140625,0,147.93709123132479,505861.9985718523,58100.80454200154
2020-10-08,3446.830078125,3446.830078125,0,147.93709123132479,509914.01572645246,61897.8646887385
2020-10-09,3477.139892578125,3492.139892578125,1,176.3672619303431,613253.6422027712,58944.40618421745
2020-10-12,3534.219970703125,3534.219970703125,0,176.3672619303431,623320.6992924475,69011.46327389384
2020-10-13,3511.929931640625,3511.929931640625,0,176.3672619303431,619389.466134674,65080.23011612033
2020-10-14,3488.669921875,3488.669921875,0,176.3672619303431,615287.1618998377,60977.92588128396
2020-10-15,3483.340087890625,3483.340087890625,0,176.3672619303431,614347.1536734701,60037.91765491643
2020-10-16,3483.81005859375,3483.81005859375,0,176.3672619303431,614430.0411195678,60120.80510101411
2020-10-19,3426.919921875,3426.919921875,0,176.3672619303431,604396.483475639,49785.0492153475
2020-10-20,3443.1201171875,3458.1201171875,1,143.24939772080486,493224.88306749647,47388.62143751884
2020-10-21,3435.56005859375,3435.56005859375,0,143.24939772080486,492141.90922720777,46305.64759723014
2020-10-22,3453.489990234375,3453.489990234375,0,143.24939772080486,494710.36113590247,48874.09950592484
2020-10-23,3465.389892578125,3465.389892578125,0,143.24939772080486,496415.01497958106,50578.75334960343
2020-10-26,3400.969970703125,3400.969970703125,0,143.24939772080486,487186.89996976603,41350.638339788406
2020-10-27,3390.679931640625,3390.679931640625,0,143.24939772080486,485712.8580715393,39876.59644156169
2020-10-28,3271.030029296875,3271.030029296875,0,143.24939772080486,468573.08162344404,22502.533452654694
2020-10-29,3310.110107421875,3325.110107421875,1,67.33786198516509,222895.7375692742,21380.512620127705
2020-10-30,3269.9599609375,3269.9599609375,0,67.33786198516509,220192.1125466252,18676.887597478697
2020-11-02,3310.239990234375,3310.239990234375,0,67.33786198516509,222904.48360017658,21389.25865103008
2020-11-03,3369.159912109375,3369.159912109375,0,67.33786198516509,226872.02516757205,25356.80021842555
2020-11-04,3443.43994140625,3443.43994140625,0,67.33786198516509,231873.88352861904,30358.658579472543
2020-11-05,3510.449951171875,3510.449951171875,0,67.33786198516509,236386.19431784126,34870.96936869476
2020-11-06,3509.43994140625,3509.43994140625,0,67.33786198516509,236318.18241963992,34684.7983792836
2020-11-09,3550.5,3565.5,1,96.79494374790916,343670.4477769515,33060.31303709836
2020-11-10,3545.530029296875,3545.530029296875,0,96.79494374790916,343189.3797423137,32579.245002460586
2020-11-11,3572.659912109375,3572.659912109375,0,96.79494374790916,345815.415223037,35205.280483183895
2020-11-12,3537.010009765625,3537.010009765625,0,96.79494374790916,342364.6849310553,31754.55019120218
2020-11-13,3585.14990234375,3585.14990234375,0,96.79494374790916,347024.38312518527,36414.248385332154
2020-11-16,3626.909912109375,3626.909912109375,0,96.79494374790916,351066.5409213611,40456.40618150801
2020-11-17,3609.530029296875,3609.530029296875,0,96.79494374790916,349384.2561421799,38599.429274255686
2020-11-18,3567.7900390625,3582.7900390625,1,107.19967370106397,382465.9280214063,36799.39720717629
2020-11-19,3581.8701171875,3581.8701171875,0,107.19967370106397,383975.30780209176,38308.77698786176
2020-11-20,3557.5400390625,3557.5400390625,0,107.19967370106397,381367.13136597036,35700.60055174036
2020-11-23,3577.590087890625,3577.590087890625,0,107.19967370106397,383516.49005803576,37849.959243805766
2020-11-24,3635.409912109375,3635.409912109375,0,107.19967370106397,389714.7563477387,44048.225533508674
2020-11-25,3629.64990234375,3629.64990234375,0,107.19967370106397,389097.2851803487,43430.75436611873
2020-11-27,3638.35009765625,3638.35009765625,0,107.19967370106397,390029.9432789842,44168.39749311473
2020-11-30,3621.6298828125,3636.6298828125,1,120.84995074619927,437673.79295885406,42135.90496081173
2020-12-01,3662.449951171875,3662.449951171875,0,120.84995074619927,442606.896209541,47069.00821149868
2020-12-02,3669.010009765625,3669.010009765625,0,120.84995074619927,443399.6789674879,47861.79096944555
2020-12-03,3666.719970703125,3666.719970703125,0,120.84995074619927,443122.9278595779,47585.039861535544
2020-12-04,3699.1201171875,3699.1201171875,0,120.84995074619927,447038.48396638426,51500.59596834193
2020-12-07,3691.9599609375,3691.9599609375,0,120.84995074619927,446173.1794362367,50635.29143819435
2020-12-08,3702.25,3702.25,0,120.84995074619927,447416.73015011626,51655.13378699887
2020-12-09,3672.820068359375,3687.820068359375,1,139.37269747139942,511890.8402543357,49307.55260956972
2020-12-10,3668.10009765625,3668.10009765625,0,139.37269747139942,511233.0052054552,48649.717560689176
2020-12-11,3663.4599609375,3663.4599609375,0,139.37269747139942,510586.29683432693,48003.00918956093
2020-12-14,3647.489990234375,3647.489990234375,0,139.37269747139942,508360.51893889316,45777.23129412716
2020-12-15,3694.6201171875,3694.6201171875,0,139.37269747139942,514929.1718645197,52345.88421975371
2020-12-16,3701.169921875,3701.169921875,0,139.37269747139942,515842.0358117274,53258.7481669614
2020-12-17,3722.47998046875,3722.47998046875,0,139.37269747139942,518812.07616121194,55969.38247836533
2020-12-18,3709.409912109375,3724.409912109375,1,149.52953394871645,554666.3353824641,53447.98482993871
2020-12-21,3694.919921875,3694.919921875,0,149.52953394871645,552499.6538957965,51281.30334327111
2020-12-22,3687.260009765625,3687.260009765625,0,149.52953394871645,551354.2708079936,50135.9202554682
2020-12-23,3690.010009765625,3690.010009765625,0,149.52953394871645,551765.4770263525,50547.12647382714
2020-12-24,3703.06005859375,3703.06005859375,0,149.52953394871645,553716.84474563,52498.49419310465
2020-12-28,3735.360107421875,3735.360107421875,0,149.52953394871645,558546.6559934204,57328.305440895
2020-12-29,3727.0400390625,3727.0400390625,0,149.52953394871645,557302.5600492216,55805.558216671605
2020-12-30,3732.0400390625,3747.0400390625,1,148.19142054710144,553056.3149273319,53305.04731534737
2020-12-31,3756.070068359375,3756.070068359375,0,148.19142054710144,556617.3591046243,56866.09149263975
2021-01-04,3700.64990234375,3700.64990234375,0,148.19142054710144,548404.5659758125,48653.298363828
2021-01-05,3726.860107421875,3726.860107421875,0,148.19142054710144,552288.6934991707,52537.42588718621
2021-01-06,3748.139892578125,3748.139892578125,0,148.19142054710144,555442.1750904126,55690.90747842811
2021-01-07,3803.7900390625,3803.7900390625,0,148.19142054710144,563689.0493515864,63937.78173960188
2021-01-08,3824.679931640625,3824.679931640625,0,148.19142054710144,566784.7522078151,66750.09221972666
2021-01-11,3799.610107421875,3814.610107421875,1,174.1147858845585,661568.3002985641,63806.28042041494
2021-01-12,3801.18994140625,3801.18994140625,0,174.1147858845585,661843.3727544867,64081.35287633755
2021-01-13,3809.840087890625,3809.840087890625,0,174.1147858845585,663349.4911574837,65587.47127933447
2021-01-14,3795.5400390625,3795.5400390625,0,174.1147858845585,660859.641217636,63097.62133948675
2021-01-15,3768.25,3768.25,0,174.1147858845585,656108.0419094876,58346.022031338376
2021-01-19,3798.909912109375,3798.909912109375,0,174.1147858845585,661446.3859416508,63684.36606350164
2021-01-20,3851.85009765625,3851.85009765625,0,174.1147858845585,670664.0550128337,72566.70310717807
2021-01-21,3853.070068359375,3868.070068359375,1,186.67106194417062,719256.6814059427,69405.60880434797
2021-01-22,3841.469970703125,3841.469970703125,0,186.67106194417062,717091.2788577944,67240.20625619967
2021-01-25,3855.360107421875,3855.360107421875,0,186.67106194417062,719684.1654296331,69833.09282803843
2021-01-26,3849.6201171875,3849.6201171875,0,186.67106194417062,718612.6753570331,68761.60275543846
2021-01-27,3750.77001953125,3750.77001953125,0,186.67106194417062,700160.222654256,50309.15005266135
2021-01-28,3787.3798828125,3787.3798828125,0,186.67106194417062,706994.2247105979,57143.152109003204
2021-01-29,3714.239990234375,3714.239990234375,0,186.67106194417062,693341.1232925567,43143.38012931577
2021-02-01,3773.860107421875,3788.860107421875,1,113.30251112462204,427587.82680393435,41229.198780211074
2021-02-02,3826.31005859375,3826.31005859375,0,113.30251112462204,433530.53798007156,47171.90995634828
2021-02-03,3830.169921875,3830.169921875,0,113.30251112462204,433967.8701824349,47609.24215871163
2021-02-04,3871.739990234375,3871.739990234375,0,113.30251112462204,438677.8633151743,52319.23529145102
2021-02-05,3886.830078125,3886.830078125,0,113.30251112462204,440387.6081662734,54028.980142550114
2021-02-08,3915.590087890625,3915.590087890625,0,113.30251112462204,443646.18949268735,57287.56146896407
2021-02-09,3911.22998046875,3911.22998046875,0,113.30251112462204,443152.1783730158,56571.97426010599
2021-02-10,3909.8798828125,3924.8798828125,1,143.4197308772414,560753.9205553088,54139.22568868804
2021-02-11,3916.3798828125,3916.3798828125,0,143.4197308772414,561686.148806011,55071.45393939019
2021-02-12,3934.830078125,3934.830078125,0,143.4197308772414,564332.2708523623,57717.5759857415
2021-02-16,3932.590087890625,3932.590087890625,0,143.4197308772414,564011.0120557805,57396.31718915974
2021-02-17,3931.330078125,3931.330078125,0,143.4197308772414,563830.3017942918,57215.606927671055
2021-02-18,3913.969970703125,3913.969970703125,0,143.4197308772414,561340.5198598466,54725.8249932258
2021-02-19,3906.7099609375,3906.7099609375,0,143.4197308772414,560299.2912130945,53404.44670086717
2021-02-22,3876.5,3891.5,1,136.55082342589296,529339.267010474,51090.49058479778
2021-02-23,3881.3701171875,3881.3701171875,0,136.55082342589296,530004.2855226077,51755.50909693152
2021-02-24,3925.429931640625,3925.429931640625,0,136.55082342589296,536020.689466174,57771.91304049778
2021-02-25,3829.340087890625,3829.340087890625,0,136.55082342589296,522899.54217924614,44650.765753569925
2021-02-26,3811.14990234375,3811.14990234375,0,136.55082342589296,520415.65736455057,42166.880938874354
2021-03-01,3901.820068359375,3901.820068359375,0,136.55082342589296,532796.7431941465,54547.96676847033
